"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","industry","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.8919155892105
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","urban processes","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",11.2050808262055
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","agricultural energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",9.86059965e-05
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","alumina","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.27668166596699
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","biomass","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.5278004280525
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","building","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.44881913
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","chemical energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.0436028545305
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","construction energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.004198750365
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","crops","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",118.320147024933
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","electricity","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",8.6574485845
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Fruits","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",10.1067008766961
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","industry","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",8.65150099515695
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","iron and steel","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.316670427955
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Legumes","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",36.4407067924021
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","livestock","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",110.188520359855
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","mining energy use","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.00543053105
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","NutsSeeds","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",6.59063847306616
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","refining","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.16298665029305
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Soybean","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",8.14123192582246
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","transport","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",4.549174852605
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","urban processes","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",17.5149365
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Vegetables","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",13.3937458229076
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","sector","electricity","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",22.1934235
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","sector","industry","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.00474773085
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","C2F6","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.064672041
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CF4","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",1.096300335
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","agricultural energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.000124117364
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","alumina","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.24663169459194
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","building","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",5.8586039316
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","chemical energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.027584832968
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","construction energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0022903216
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","crops","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",234.851343371073
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","electricity","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",1.14819322947613
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Fruits","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.042336542822
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","hydrogen","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.03401306216
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",3.291802015236
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","iron and steel","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.22514851044
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Legumes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0450013226516
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","livestock","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",777.1628147472
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","mining energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.00126738934
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","NutsSeeds","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0205891433566
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","refining","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.236103004844
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Soybean","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.01777761149794
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","transport","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",3.57628382034
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","urban processes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",209.360256
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Vegetables","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.03618304140416
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","building","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",17.85088018809
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.8908235116965
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","urban processes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",8.6152079229525
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","agricultural energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",6.37749795e-05
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","alumina","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.267983138517465
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","biomass","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.6176152132801
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","building","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.99907732945
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","chemical energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.027374381439
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","construction energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.00368670756
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","crops","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",115.975550176571
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","electricity","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",2.56249595134067
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Fruits","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",10.2720417363363
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",5.2555472518696
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","iron and steel","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.22547860013
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Legumes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",36.9230215670756
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","livestock","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",111.609472757125
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","mining energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.004477196465
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","NutsSeeds","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",6.5804716667305
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","refining","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.171026948362
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Soybean","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",8.20001663069693
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","transport","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",4.358506638165
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","urban processes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",17.058156
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Vegetables","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",13.6534388791969
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","sector","electricity","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",17.6076805
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0044722286
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","C2F6","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.065576469
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CF4","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",1.127509734
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","agricultural energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",7.3687656e-05
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","alumina","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.226088498448624
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","building","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",4.020220372
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","chemical energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0144675931624
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","construction energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.00200126332
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","crops","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",235.098729440677
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","electricity","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.33437402534298
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Fruits","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.04354548220344
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","hydrogen","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0796776168706
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",2.538947442892
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","iron and steel","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.1621519597992
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Legumes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0462500300696
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","livestock","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",791.7286893572
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","mining energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.00106717772
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","NutsSeeds","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0208241753258
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","refining","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.24965250078566
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Soybean","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.018620993985076
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","transport","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",2.785795101348
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","urban processes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",190.2222
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","Vegetables","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.03730789002864
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.9021056120595
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","HFCs","sector","urban processes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",6.4848911843385
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","agricultural energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",3.78628025e-05
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","alumina","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.249256653226515
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","biomass","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.84349502688955
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","building","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.67847978832
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","chemical energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.01435719750965
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","construction energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.003221416055
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","crops","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",114.622208201969
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","electricity","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.67864963
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Fruits","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",10.4287459773245
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",3.870923841064
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","iron and steel","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.1633482819468
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Legumes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",37.4565895286444
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","livestock","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",113.70105825747
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","mining energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.003769928425
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","NutsSeeds","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",6.5695190317711
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","refining","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.188099698396685
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Soybean","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",8.4779398241679
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","transport","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",3.94593729312
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","urban processes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",16.605324
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","N2O","sector","Vegetables","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",13.895823328265
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","sector","electricity","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",17.078061
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","SF6","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0045855644
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","C2F6","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.067390875
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CF4","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.1893508601
"Policycosts_1","India","India","emissGHGByGasNoBioGWPAR5","ghg","CH4","sector","agricultural energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",3.4436136e-05
